"","inbred","cassette","condition","image","replicate","length"
"2630","A6",22,"ww","20200214-154918-plate_022",1,0.27905124
"2631","A6",22,"ww","20200216-084834-plate_022",10,0
"2632","A6",22,"ww","20200216-084834-plate_022",9,0.43450782
"2633","A6",22,"ww","20200216-084834-plate_022",7,0
"2634","A6",22,"ww","20200216-084834-plate_022",6,4.003344
"2635","A6",22,"ww","20200216-084834-plate_022",5,1.48122
"2636","A6",22,"ww","20200216-084834-plate_022",3,3.5433974
"2637","A6",22,"ww","20200216-084834-plate_022",2,2.8019586
"2638","A6",22,"ww","20200216-084834-plate_022",1,7.0756717
"2639","A6",33,"ws","20200214-120951-plate_033",10,0
"2640","A6",33,"ws","20200214-120951-plate_033",9,0
"2641","A6",33,"ws","20200214-120951-plate_033",8,0
"2642","A6",33,"ws","20200214-120951-plate_033",7,0
"2643","A6",33,"ws","20200214-120951-plate_033",6,0
"2644","A6",33,"ws","20200214-120951-plate_033",5,0
"2645","A6",33,"ws","20200214-120951-plate_033",4,0
"2646","A6",33,"ws","20200214-120951-plate_033",3,0
"2647","A6",33,"ws","20200214-120951-plate_033",2,0
"2648","A6",33,"ws","20200214-120951-plate_033",1,0
"2649","A6",33,"ws","20200216-085039-plate_033",10,1.4827673
"2650","A6",33,"ws","20200216-085039-plate_033",9,0.6406308
"2651","A6",33,"ws","20200216-085039-plate_033",8,0
"2652","A6",33,"ws","20200216-085039-plate_033",7,0.2568439
"2653","A6",33,"ws","20200216-085039-plate_033",6,0
"2654","A6",33,"ws","20200216-085039-plate_033",5,0
"2655","A6",33,"ws","20200216-085039-plate_033",4,0
"2656","A6",33,"ws","20200216-085039-plate_033",3,0.52584267
"2657","A6",33,"ws","20200216-085039-plate_033",2,1.5523363
"2658","A6",33,"ws","20200216-085039-plate_033",1,2.777324
"2659","C123",22,"ww","20210623-160059-plate_022",10,0.07195848
"2660","C123",22,"ww","20210623-160059-plate_022",9,0.489819
"2661","C123",22,"ww","20210623-160059-plate_022",8,0.585909
"2662","C123",22,"ww","20210623-160059-plate_022",7,0
"2663","C123",22,"ww","20210623-160059-plate_022",6,0.5426719
"2664","C123",22,"ww","20210623-160059-plate_022",5,0.15062404
"2665","C123",22,"ww","20210623-160059-plate_022",4,0.5780539
"2666","C123",22,"ww","20210623-160059-plate_022",3,0
"2667","C123",22,"ww","20210623-160059-plate_022",2,0.46385914
"2668","C123",22,"ww","20210623-160059-plate_022",1,0.62649703
"2669","C123",22,"ww","20210624-220059-plate_022",10,1.4327514
"2670","C123",22,"ww","20210624-220059-plate_022",9,4.4143534
"2671","C123",22,"ww","20210624-220059-plate_022",8,3.9556015
"2672","C123",22,"ww","20210624-220059-plate_022",7,0.8730498
"2673","C123",22,"ww","20210624-220059-plate_022",6,3.6889293
"2674","C123",22,"ww","20210624-220059-plate_022",5,1.741601
"2675","C123",22,"ww","20210624-220059-plate_022",4,2.2136445
"2676","C123",22,"ww","20210624-220059-plate_022",3,1.5838735
"2677","C123",22,"ww","20210624-220059-plate_022",2,2.034711
"2678","C123",22,"ww","20210624-220059-plate_022",1,4.066633
"2679","C123",26,"ws","20210623-160459-plate_026",10,0
"2680","C123",26,"ws","20210623-160459-plate_026",9,0
"2681","C123",26,"ws","20210623-160459-plate_026",8,0.34215623
"2682","C123",26,"ws","20210623-160459-plate_026",7,0.15469818
"2683","C123",26,"ws","20210623-160459-plate_026",6,0.35870332
"2684","C123",26,"ws","20210623-160459-plate_026",5,0.32811517
"2685","C123",26,"ws","20210623-160459-plate_026",4,0.47212785
"2686","C123",26,"ws","20210623-160459-plate_026",3,0
"2687","C123",26,"ws","20210623-160459-plate_026",2,0.12823498
"2688","C123",26,"ws","20210623-160459-plate_026",1,0.54390275
"2689","C123",26,"ws","20210623-160459-plate_026",0,0.018904097
"2690","C123",26,"ws","20210624-220459-plate_026",10,1.3566215
"2691","C123",26,"ws","20210624-220459-plate_026",9,0.89731205
"2692","C123",26,"ws","20210624-220459-plate_026",8,1.2610106
"2693","C123",26,"ws","20210624-220459-plate_026",7,0.76749253
"2694","C123",26,"ws","20210624-220459-plate_026",6,2.7144454
"2695","C123",26,"ws","20210624-220459-plate_026",5,2.2607508
"2696","C123",26,"ws","20210624-220459-plate_026",4,1.7112455
"2697","C123",26,"ws","20210624-220459-plate_026",3,0.025295485
"2698","C123",26,"ws","20210624-220459-plate_026",2,2.1814404
"2699","C123",26,"ws","20210624-220459-plate_026",2,0.79402333
"2700","C123",26,"ws","20210624-220459-plate_026",1,3.4249973
"2701","C123",26,"ws","20210624-220459-plate_026",0,0
"2702","L317",22,"ww","20210630-163117-plate_022",10,0
"2703","L317",22,"ww","20210630-163117-plate_022",9,0.39278868
"2704","L317",22,"ww","20210630-163117-plate_022",8,0
"2705","L317",22,"ww","20210630-163117-plate_022",6,0.4902927
"2706","L317",22,"ww","20210630-163117-plate_022",6,0.8271985
"2707","L317",22,"ww","20210630-163117-plate_022",5,0.20616373
"2708","L317",22,"ww","20210630-163117-plate_022",4,0
"2709","L317",22,"ww","20210630-163117-plate_022",3,0.18198724
"2710","L317",22,"ww","20210630-163117-plate_022",2,0.37320465
"2711","L317",22,"ww","20210630-163117-plate_022",1,0.41909346
"2712","L317",22,"ww","20210701-223105-plate_022",10,0
"2713","L317",22,"ww","20210701-223105-plate_022",9,2.6388364
"2714","L317",22,"ww","20210701-223105-plate_022",8,0.8818613
"2715","L317",22,"ww","20210701-223105-plate_022",7,3.3793223
"2716","L317",22,"ww","20210701-223105-plate_022",6,2.6514525
"2717","L317",22,"ww","20210701-223105-plate_022",5,0
"2718","L317",22,"ww","20210701-223105-plate_022",4,0.56871426
"2719","L317",22,"ww","20210701-223105-plate_022",3,2.455645
"2720","L317",22,"ww","20210701-223105-plate_022",2,1.9486135
"2721","L317",22,"ww","20210701-223105-plate_022",1,2.7432451
"2722","L317",26,"ws","20210630-114859-plate_026",1,0.12555443
"2723","L317",26,"ws","20210630-114859-plate_026",5,0.12383227
"2724","L317",26,"ws","20210630-114859-plate_026",4,0
"2725","L317",26,"ws","20210630-114859-plate_026",10,0
"2726","L317",26,"ws","20210630-114859-plate_026",8,0
"2727","L317",26,"ws","20210630-114859-plate_026",7,0.20450062
"2728","L317",26,"ws","20210630-114859-plate_026",3,0.14927298
"2729","L317",26,"ws","20210630-114859-plate_026",9,0.22540084
"2730","L317",26,"ws","20210630-114859-plate_026",6,0.45011872
"2731","L317",26,"ws","20210630-114859-plate_026",2,0.16701509
"2732","L317",26,"ws","20210630-163459-plate_026",10,0.31102347
"2733","L317",26,"ws","20210630-163459-plate_026",9,0.23028117
"2734","L317",26,"ws","20210630-163459-plate_026",8,0
"2735","L317",26,"ws","20210630-163459-plate_026",7,0.19863033
"2736","L317",26,"ws","20210630-163459-plate_026",6,0.66249657
"2737","L317",26,"ws","20210630-163459-plate_026",5,0.23473805
"2738","L317",26,"ws","20210630-163459-plate_026",4,0.2370619
"2739","L317",26,"ws","20210630-163459-plate_026",3,0.21340235
"2740","L317",26,"ws","20210630-163459-plate_026",2,0.32748464
"2741","L317",26,"ws","20210630-163459-plate_026",1,0.12898895
"2742","L317",26,"ws","20210630-163459-plate_026",0,0.13087873
"2743","L317",26,"ws","20210701-163459-plate_026",10,0.59849447
"2744","L317",26,"ws","20210701-163459-plate_026",9,0.21005766
"2745","L317",26,"ws","20210701-163459-plate_026",8,0
"2746","L317",26,"ws","20210701-163459-plate_026",7,0
"2747","L317",26,"ws","20210701-163459-plate_026",6,0.937787
"2748","L317",26,"ws","20210701-163459-plate_026",5,0.60100096
"2749","L317",26,"ws","20210701-163459-plate_026",4,0.56246734
"2750","L317",26,"ws","20210701-163459-plate_026",3,0.5337356
"2751","L317",26,"ws","20210701-163459-plate_026",2,0.9817908
"2752","L317",26,"ws","20210701-163459-plate_026",1,2.2620332
"2753","NC314",24,"ww","20210630-163905-plate_024",10,0.40155753
"2754","NC314",24,"ww","20210630-163905-plate_024",9,0
"2755","NC314",24,"ww","20210630-163905-plate_024",8,0
"2756","NC314",24,"ww","20210630-163905-plate_024",7,0.108473
"2757","NC314",24,"ww","20210630-163905-plate_024",6,0
"2758","NC314",24,"ww","20210630-163905-plate_024",5,0.7724701
"2759","NC314",24,"ww","20210630-163905-plate_024",4,0.5174636
"2760","NC314",24,"ww","20210630-163905-plate_024",3,0.6377201
"2761","NC314",24,"ww","20210630-163905-plate_024",2,0
"2762","NC314",24,"ww","20210630-163905-plate_024",1,0.730857
"2763","NC314",24,"ww","20210701-223904-plate_024",10,2.9982986
"2764","NC314",24,"ww","20210701-223904-plate_024",9,2.5451345
"2765","NC314",24,"ww","20210701-223904-plate_024",8,4.080423
"2766","NC314",24,"ww","20210701-223904-plate_024",7,1.6367798
"2767","NC314",24,"ww","20210701-223904-plate_024",6,0
"2768","NC314",24,"ww","20210701-223904-plate_024",5,4.020216
"2769","NC314",24,"ww","20210701-223904-plate_024",4,4.2099257
"2770","NC314",24,"ww","20210701-223904-plate_024",3,3.541997
"2771","NC314",24,"ww","20210701-223904-plate_024",2,0.3660097
"2772","NC314",24,"ww","20210701-223904-plate_024",1,3.4726439
"2773","NC314",25,"ws","20210630-115659-plate_025",5,0.25454545
"2774","NC314",25,"ws","20210630-115659-plate_025",4,0.3272727
"2775","NC314",25,"ws","20210630-115659-plate_025",8,0.2370619
"2776","NC314",25,"ws","20210630-115659-plate_025",3,0.27272725
"2777","NC314",25,"ws","20210630-115659-plate_025",10,0
"2778","NC314",25,"ws","20210630-115659-plate_025",9,0
"2779","NC314",25,"ws","20210630-115659-plate_025",7,0
"2780","NC314",25,"ws","20210630-115659-plate_025",6,0
"2781","NC314",25,"ws","20210630-115659-plate_025",2,0
"2782","NC314",25,"ws","20210630-115659-plate_025",1,0.4024717
"2783","NC314",25,"ws","20210630-164259-plate_025",10,0.33178702
"2784","NC314",25,"ws","20210630-164259-plate_025",9,0
"2785","NC314",25,"ws","20210630-164259-plate_025",8,0.5846479
"2786","NC314",25,"ws","20210630-164259-plate_025",7,0.17508636
"2787","NC314",25,"ws","20210630-164259-plate_025",6,0
"2788","NC314",25,"ws","20210630-164259-plate_025",5,0.46914443
"2789","NC314",25,"ws","20210630-164259-plate_025",4,0.5844513
"2790","NC314",25,"ws","20210630-164259-plate_025",3,0.547259
"2791","NC314",25,"ws","20210630-164259-plate_025",2,0.35289982
"2792","NC314",25,"ws","20210630-164259-plate_025",1,0.71792436
"2793","NC314",25,"ws","20210630-164259-plate_025",0,0.24361135
"2794","NC314",25,"ws","20210701-164259-plate_025",10,1.764831
"2795","NC314",25,"ws","20210701-164259-plate_025",9,1.4392282
"2796","NC314",25,"ws","20210701-164259-plate_025",8,2.1656446
"2797","NC314",25,"ws","20210701-164259-plate_025",7,1.5653402
"2798","NC314",25,"ws","20210701-164259-plate_025",6,0
"2799","NC314",25,"ws","20210701-164259-plate_025",5,1.8241926
"2800","NC314",25,"ws","20210701-164259-plate_025",4,2.038978
"2801","NC314",25,"ws","20210701-164259-plate_025",3,2.020018
"2802","NC314",25,"ws","20210701-164259-plate_025",2,1.7344344
"2803","NC314",25,"ws","20210701-164259-plate_025",1,2.316892
"2804","CML14",22,"ww","20210714-170118-plate_022",10,0
"2805","CML14",22,"ww","20210714-170118-plate_022",9,0
"2806","CML14",22,"ww","20210714-170118-plate_022",8,0.21893807
"2807","CML14",22,"ww","20210714-170118-plate_022",7,0.33259004
"2808","CML14",22,"ww","20210714-170118-plate_022",6,0.36725783
"2809","CML14",22,"ww","20210714-170118-plate_022",5,0.382263
"2810","CML14",22,"ww","20210714-170118-plate_022",4,0.30738056
"2811","CML14",22,"ww","20210714-170118-plate_022",3,0.40140334
"2812","CML14",22,"ww","20210714-170118-plate_022",2,0.37036908
"2813","CML14",22,"ww","20210714-170118-plate_022",1,0.2956262
"2814","CML14",22,"ww","20210715-230107-plate_022",10,0.38232663
"2815","CML14",22,"ww","20210715-230107-plate_022",9,3.096474
"2816","CML14",22,"ww","20210715-230107-plate_022",8,0.59999996
"2817","CML14",22,"ww","20210715-230107-plate_022",7,1.4621478
"2818","CML14",22,"ww","20210715-230107-plate_022",6,2.125506
"2819","CML14",22,"ww","20210715-230107-plate_022",5,1.8307928
"2820","CML14",22,"ww","20210715-230107-plate_022",4,2.1145093
"2821","CML14",22,"ww","20210715-230107-plate_022",3,0.9985414
"2822","CML14",22,"ww","20210715-230107-plate_022",2,1.8475242
"2823","CML14",22,"ww","20210715-230107-plate_022",1,1.9940486
"2824","CML14",26,"ws","20210714-170459-plate_026",10,0.25205418
"2825","CML14",26,"ws","20210714-170459-plate_026",9,0.14621694
"2826","CML14",26,"ws","20210714-170459-plate_026",8,0.1827706
"2827","CML14",26,"ws","20210714-170459-plate_026",7,0.18915139
"2828","CML14",26,"ws","20210714-170459-plate_026",6,0.19582418
"2829","CML14",26,"ws","20210714-170459-plate_026",5,0.15204784
"2830","CML14",26,"ws","20210714-170459-plate_026",4,0.13174431
"2831","CML14",26,"ws","20210714-170459-plate_026",3,0.46480486
"2832","CML14",26,"ws","20210714-170459-plate_026",2,0.2435422
"2833","CML14",26,"ws","20210714-170459-plate_026",1,0.19738202
"2834","CML14",26,"ws","20210715-230459-plate_026",10,0.31421456
"2835","CML14",26,"ws","20210715-230459-plate_026",9,0.48228648
"2836","CML14",26,"ws","20210715-230459-plate_026",8,1.0934397
"2837","CML14",26,"ws","20210715-230459-plate_026",7,0.6448503
"2838","CML14",26,"ws","20210715-230459-plate_026",6,0.21967493
"2839","CML14",26,"ws","20210715-230459-plate_026",5,0.41655308
"2840","CML14",26,"ws","20210715-230459-plate_026",4,0.9385995
"2841","CML14",26,"ws","20210715-230459-plate_026",3,0.48728812
"2842","CML14",26,"ws","20210715-230459-plate_026",2,0.25233895
"2843","CML14",26,"ws","20210715-230459-plate_026",1,0.7504709
"2844","CML332",24,"ww","20210714-170904-plate_024",10,0.2267594
"2845","CML332",24,"ww","20210714-170904-plate_024",9,0
"2846","CML332",24,"ww","20210714-170904-plate_024",8,0.23914447
"2847","CML332",24,"ww","20210714-170904-plate_024",7,0
"2848","CML332",24,"ww","20210714-170904-plate_024",6,0.17897435
"2849","CML332",24,"ww","20210714-170904-plate_024",5,0.45699918
"2850","CML332",24,"ww","20210714-170904-plate_024",4,0.6564129
"2851","CML332",24,"ww","20210714-170904-plate_024",3,0
"2852","CML332",24,"ww","20210714-170904-plate_024",2,0.7595754
"2853","CML332",24,"ww","20210714-170904-plate_024",1,0.7415353
"2854","CML332",24,"ww","20210715-230905-plate_024",10,3.2370112
"2855","CML332",24,"ww","20210715-230905-plate_024",9,1.5819227
"2856","CML332",24,"ww","20210715-230905-plate_024",8,4.4671745
"2857","CML332",24,"ww","20210715-230905-plate_024",7,3.6741583
"2858","CML332",24,"ww","20210715-230905-plate_024",6,3.741088
"2859","CML332",24,"ww","20210715-230905-plate_024",5,4.7973323
"2860","CML332",24,"ww","20210715-230905-plate_024",4,5.010073
"2861","CML332",24,"ww","20210715-230905-plate_024",3,4.0569253
"2862","CML332",24,"ww","20210715-230905-plate_024",2,3.8991864
"2863","CML332",24,"ww","20210715-230905-plate_024",1,5.239506
"2864","CML332",25,"ws","20210714-171259-plate_025",10,0
"2865","CML332",25,"ws","20210714-171259-plate_025",9,0
"2866","CML332",25,"ws","20210714-171259-plate_025",8,0
"2867","CML332",25,"ws","20210714-171259-plate_025",7,0
"2868","CML332",25,"ws","20210714-171259-plate_025",6,0.17960365
"2869","CML332",25,"ws","20210714-171259-plate_025",5,0.26409638
"2870","CML332",25,"ws","20210714-171259-plate_025",4,0.30984664
"2871","CML332",25,"ws","20210714-171259-plate_025",3,0.27002954
"2872","CML332",25,"ws","20210714-171259-plate_025",2,0.53816694
"2873","CML332",25,"ws","20210714-171259-plate_025",1,0.45383936
"2874","CML332",25,"ws","20210715-231259-plate_025",10,1.4202862
"2875","CML332",25,"ws","20210715-231259-plate_025",9,0
"2876","CML332",25,"ws","20210715-231259-plate_025",8,1.6001705
"2877","CML332",25,"ws","20210715-231259-plate_025",7,0.39567763
"2878","CML332",25,"ws","20210715-231259-plate_025",6,1.7311064
"2879","CML332",25,"ws","20210715-231259-plate_025",5,1.8222234
"2880","CML332",25,"ws","20210715-231259-plate_025",4,2.234146
"2881","CML332",25,"ws","20210715-231259-plate_025",3,1.9928942
"2882","CML332",25,"ws","20210715-231259-plate_025",2,2.318147
"2883","CML332",25,"ws","20210715-231259-plate_025",1,2.4463222
"2884","H95",22,"ww","20210721-161102-plate_022",8,0.6702966
"2885","H95",22,"ww","20210721-161102-plate_022",10,0.5510743
"2886","H95",22,"ww","20210721-161102-plate_022",9,0.56644845
"2887","H95",22,"ww","20210721-161102-plate_022",5,0.6567099
"2888","H95",22,"ww","20210721-161102-plate_022",7,0.5059628
"2889","H95",22,"ww","20210721-161102-plate_022",6,0.49332005
"2890","H95",22,"ww","20210721-161102-plate_022",4,0.66820806
"2891","H95",22,"ww","20210721-161102-plate_022",3,0.44792068
"2892","H95",22,"ww","20210721-161102-plate_022",2,0.59704506
"2893","H95",22,"ww","20210721-161102-plate_022",1,0.37934566
"2894","H95",22,"ww","20210722-221100-plate_022",10,1.0172284
"2895","H95",22,"ww","20210722-221100-plate_022",9,2.8261406
"2896","H95",22,"ww","20210722-221100-plate_022",8,2.7070396
"2897","H95",22,"ww","20210722-221100-plate_022",7,2.9523156
"2898","H95",22,"ww","20210722-221100-plate_022",5,1.9302943
"2899","H95",22,"ww","20210722-221100-plate_022",5,5.1965923
"2900","H95",22,"ww","20210722-221100-plate_022",4,3.0899963
"2901","H95",22,"ww","20210722-221100-plate_022",3,2.2486064
"2902","H95",22,"ww","20210722-221100-plate_022",2,2.9892406
"2903","H95",22,"ww","20210722-221100-plate_022",1,0.4300328
"2904","H95",27,"ws","20210722-221501-plate_027",10,1.097757
"2905","H95",27,"ws","20210722-221501-plate_027",9,2.025036
"2906","H95",27,"ws","20210722-221501-plate_027",8,1.5002959
"2907","H95",27,"ws","20210722-221501-plate_027",5,1.6780239
"2908","H95",27,"ws","20210722-221501-plate_027",7,0.94713604
"2909","H95",27,"ws","20210722-221501-plate_027",6,2.2446675
"2910","H95",27,"ws","20210722-221501-plate_027",4,1.9280287
"2911","H95",27,"ws","20210722-221501-plate_027",3,1.2254032
"2912","H95",27,"ws","20210722-221501-plate_027",2,1.791288
"2913","H95",27,"ws","20210722-221501-plate_027",1,0
"2914","A632",24,"ww","20210721-161859-plate_024",7,0.3225687
"2915","A632",24,"ww","20210721-161859-plate_024",10,0
"2916","A632",24,"ww","20210721-161859-plate_024",8,0.7720199
"2917","A632",24,"ww","20210721-161859-plate_024",5,0.75987315
"2918","A632",24,"ww","20210721-161859-plate_024",6,0.71479404
"2919","A632",24,"ww","20210721-161859-plate_024",9,0.60296285
"2920","A632",24,"ww","20210721-161859-plate_024",4,0.27667946
"2921","A632",24,"ww","20210721-161859-plate_024",3,0.61095864
"2922","A632",24,"ww","20210721-161859-plate_024",2,0.6756022
"2923","A632",24,"ww","20210721-161859-plate_024",1,0.5246727
"2924","A632",24,"ww","20210722-221900-plate_024",10,0.7133748
"2925","A632",24,"ww","20210722-221900-plate_024",9,0.80283284
"2926","A632",24,"ww","20210722-221900-plate_024",8,4.391122
"2927","A632",24,"ww","20210722-221900-plate_024",7,0.47903857
"2928","A632",24,"ww","20210722-221900-plate_024",6,2.18504
"2929","A632",24,"ww","20210722-221900-plate_024",5,3.1934514
"2930","A632",24,"ww","20210722-221900-plate_024",4,0.3565544
"2931","A632",24,"ww","20210722-221900-plate_024",3,0.6538573
"2932","A632",24,"ww","20210722-221900-plate_024",2,3.6961637
"2933","A632",24,"ww","20210722-221900-plate_024",1,1.2306015
"2934","A632",25,"ws","20210721-162259-plate_025",10,0
"2935","A632",25,"ws","20210721-162259-plate_025",9,0.5138183
"2936","A632",25,"ws","20210721-162259-plate_025",8,0.55574244
"2937","A632",25,"ws","20210721-162259-plate_025",7,0.09294817
"2938","A632",25,"ws","20210721-162259-plate_025",6,0.46946046
"2939","A632",25,"ws","20210721-162259-plate_025",5,0.3467712
"2940","A632",25,"ws","20210721-162259-plate_025",3,0.2839723
"2941","A632",25,"ws","20210721-162259-plate_025",4,0.290575
"2942","A632",25,"ws","20210721-162259-plate_025",2,0.28588927
"2943","A632",25,"ws","20210721-162259-plate_025",1,0.6134109
"2944","A632",25,"ws","20210722-222259-plate_025",10,0
"2945","A632",25,"ws","20210722-222259-plate_025",9,1.7076333
"2946","A632",25,"ws","20210722-222259-plate_025",8,2.021053
"2947","A632",25,"ws","20210722-222259-plate_025",7,0.22727896
"2948","A632",25,"ws","20210722-222259-plate_025",6,1.4880762
